case_id,requirement_id,coverage_value
C017,R005126,8
C017,R005128,5
C017,R005130,7
C017,R005133,1
C017,R005134,5
C017,R005135,1
C017,R005136,9
C017,R005138,5
C017,R005141,8
C017,R005142,13
C017,R005145,7
C017,R005147,15
C017,R005148,3
C017,R005149,3
C017,R005153,2
C017,R005160,15
C017,R005162,6
C017,R005166,2
C017,R005167,1
C017,R005168,1
C017,R005169,2
C017,R005171,10
C017,R005174,2
C017,R005175,5
C017,R005178,7
C017,R005181,5
C017,R005184,6
C017,R005185,3
C017,R005187,1
C017,R005188,2
C017,R005190,3
C017,R005191,10
C017,R005192,4
C017,R005194,9
C017,R005196,2
C017,R005197,7
C017,R005198,10
C017,R005200,1
C017,R005206,2
C017,R005208,5
C017,R005209,4
C017,R005210,2
C017,R005215,2
C017,R005217,7
C017,R005218,7
C017,R005219,11
C017,R005220,3
C017,R005221,4
C017,R005222,3
C017,R005227,3
C017,R005228,12
C017,R005231,7
C017,R005232,1
C017,R005233,6
C017,R005235,1
C017,R005236,4
C017,R005238,10
C017,R005239,11
C017,R005240,14
C017,R005241,2
C017,R005242,6
C017,R005243,2
C017,R005244,3
C017,R005245,4
C017,R005246,3
C017,R005249,9
C017,R005252,4
C017,R005253,2
C017,R005256,12
C017,R005259,6
C017,R005260,1
C017,R005262,11
C017,R005263,15
C017,R005265,3
C017,R005266,7
C017,R005271,2
C017,R005273,8
C017,R005276,3
C017,R005278,6
C017,R005281,1
C017,R005283,3
C017,R005284,5
C017,R005285,1
C017,R005287,6
C017,R005292,9
C017,R005294,9
C017,R005295,1
C017,R005298,2
C017,R005299,3
C017,R005302,6
C017,R005305,2
C017,R005307,3
C017,R005308,4
C017,R005309,2
C017,R005310,2
C017,R005312,4
C017,R005313,3
C017,R005317,4
C017,R005318,2
C017,R005320,3
C017,R005321,8
C017,R005322,12
C017,R005323,3
C017,R005324,7
C017,R005325,2
C017,R005326,3
C017,R005327,7
C017,R005329,5
C017,R005331,5
C017,R005338,2
C017,R005339,4
C017,R005341,5
C017,R005342,12
C017,R005346,15
C017,R005347,12
C017,R005349,6
C017,R005355,8
C017,R005361,13
C017,R005364,4
C017,R005365,2
C017,R005366,1
C017,R005368,3
C017,R005370,8
C017,R005373,7
C017,R005378,2
C017,R005381,6
C017,R005382,3
C017,R005387,1
C017,R005392,13
C017,R005393,3
C017,R005394,5
C017,R005398,5
C017,R005399,3
C017,R005405,14
C017,R005407,3
C017,R005411,1
C017,R005414,3
C017,R005415,2
C017,R005418,11
C017,R005419,2
C017,R005420,1
C017,R005422,3
C017,R005423,1
C017,R005427,9
C017,R005428,14
C017,R005429,1
C017,R005432,7
C017,R005433,5
C017,R005435,1
C017,R005436,3
C017,R005438,9
C017,R005439,3
C017,R005441,1
C017,R005444,5
C017,R005445,2
C017,R005447,1
C017,R005449,1
C017,R005451,5
C017,R005452,2
C017,R005453,2
C017,R005456,4
C017,R005459,6
C017,R005461,2
C017,R005464,2
C017,R005466,4
C017,R005468,3
C017,R005474,5
C017,R005479,14
C017,R005483,2
C017,R005487,5
C017,R005491,2
C017,R005493,2
C017,R005494,8
C017,R005496,1
C017,R005498,4
C017,R005499,1
C017,R005500,5
C017,R005501,1
C017,R005503,4
C017,R005506,7
C017,R005510,2
C017,R005511,3
C017,R005512,4
C017,R005513,6
C017,R005514,3
C017,R005515,12
C017,R005519,3
C017,R005523,4
C017,R005524,4
C017,R005528,1
C017,R005529,4
C017,R005531,3
C017,R005532,4
C017,R005533,4
C017,R005535,1
C017,R005540,3
C017,R005541,3
C017,R005543,5
C017,R005544,1
C017,R005545,4
C017,R005546,2
C017,R005547,7
C017,R005548,4
C017,R005549,6
C017,R005550,5
C017,R005552,3
C017,R005554,2
C017,R005557,12
C017,R005559,1
C017,R005562,1
C017,R005563,2
C017,R005564,3
C017,R005565,1
C017,R005568,9
C017,R005569,1
C017,R005570,2
C017,R005571,7
C017,R005572,4
C017,R005573,3
C017,R005574,3
C017,R005575,11
C017,R005576,6
C017,R005579,6
C017,R005582,6
C017,R005585,3
C017,R005589,8
C017,R005591,1
C017,R005596,6
C017,R005597,3
C017,R005599,1
C017,R005601,10
C017,R005603,13
C017,R005604,3
C017,R005606,9
C017,R005609,2
C017,R005610,7
C017,R005613,6
C017,R005614,2
C017,R005615,2
C017,R005618,5
C017,R005620,1
C017,R005621,4
C017,R005624,14
C017,R005625,13
C017,R005627,3
C017,R005628,2
C017,R005629,2
C017,R005630,6
C017,R005632,13
C017,R005633,10
C017,R005634,3
C017,R005635,4
C017,R005636,12
C017,R005637,11
C017,R005641,3
C017,R005643,1
C017,R005644,3
C017,R005646,2
C017,R005647,4
C017,R005654,3
C017,R005657,1
C017,R005658,1
C017,R005659,2
C017,R005660,6
C017,R005662,5
C017,R005663,5
C017,R005664,6
C017,R005665,2
C017,R005666,8
C017,R005667,4
C017,R005668,2
C017,R005669,3
C017,R005672,4
C017,R005675,4
C017,R005676,14
C017,R005677,3
C017,R005680,3
C017,R005681,4
C017,R005682,2
C017,R005685,9
C017,R005686,2
C017,R005688,3
C017,R005689,7
C017,R005690,8
C017,R005693,3
C017,R005695,11
C017,R005697,2
C017,R005700,1
C017,R005701,10
C017,R005702,15
C017,R005703,4
C017,R005705,2
C017,R005707,3
C017,R005708,4
C017,R005711,5
C017,R005713,6
C017,R005714,7
C017,R005718,3
C017,R005720,3
C017,R005722,1
C017,R005725,1
C017,R005726,1
C017,R005729,11
C017,R005731,4
C017,R005732,1
C017,R005733,6
C017,R005736,2
C017,R005737,1
C017,R005738,1
C017,R005739,3
C017,R005743,2
C017,R005745,15
C017,R005747,1
C017,R005748,1
C017,R005749,5
C017,R005751,1
C017,R005753,1
C017,R005754,1
C017,R005757,2
C017,R005758,14
C017,R005759,2
C017,R005760,3
C017,R005761,9
C017,R005762,15
C017,R005763,6
C017,R005767,2
C017,R005768,3
C017,R005769,1
C017,R005772,3
C017,R005774,7
C017,R005775,15
C017,R005777,1
C017,R005778,4
C017,R005779,1
C017,R005781,4
C017,R005782,2
C017,R005783,3
C017,R005784,2
C017,R005785,2
C017,R005787,7
C017,R005788,1
C017,R005790,4
C017,R005793,5
C017,R005794,3
C017,R005797,2
C017,R005798,6
C017,R005799,7
C017,R005800,8
C017,R005801,5
C017,R005805,3
C017,R005806,1
C017,R005807,4
C017,R005809,1
C017,R005812,6
C017,R005813,1
C017,R005814,2
C017,R005830,4
C017,R005831,5
C017,R005832,7
C017,R005833,2
C017,R005834,1
C017,R005835,2
C017,R005836,4
C017,R005840,1
C017,R005841,7
C017,R005843,7
C017,R005846,14
C017,R005849,4
C017,R005850,2
C017,R005851,2
C017,R005853,5
C017,R005861,4
C017,R005864,5
C017,R005868,5
C017,R005869,3
C017,R005872,2
C017,R005874,2
C017,R005875,2
C017,R005878,2
C017,R005879,3
C017,R005884,6
C017,R005885,1
C017,R005887,10
C017,R005889,2
C017,R005893,2
C017,R005894,2
C017,R005895,6
C017,R005896,4
C017,R005897,2
C017,R005898,3
C017,R005899,5
C017,R005900,5
C017,R005901,6
C017,R005902,1
C017,R005904,3
C017,R005906,4
C017,R005907,10
C017,R005909,12
C017,R005910,1
C017,R005911,6
C017,R005914,3
C017,R005915,5
C017,R005917,2
C017,R005918,11
C017,R005919,8
C017,R005920,8
C017,R005923,4
C017,R005927,2
C017,R005928,4
C017,R005929,4
C017,R005930,3
C017,R005931,2
C017,R005935,1
C017,R005936,3
C017,R005937,2
C017,R005938,13
C017,R005946,1
C017,R005947,4
C017,R005951,7
C017,R005953,1
C017,R005954,3
C017,R005957,2
C017,R005958,1
C017,R005961,5
C017,R005963,4
C017,R005969,5
C017,R005972,2
C017,R005973,3
C017,R005974,7
C017,R005977,2
C017,R005978,5
C017,R005979,15
C017,R005980,3
C017,R005981,4
C017,R005983,3
C017,R005986,10
C017,R005988,1
C017,R005990,2
C017,R005991,3
C017,R005992,3
C017,R005993,9
C017,R005997,5
C017,R006004,2
C017,R006005,10
C017,R006006,5
C017,R006007,6
C017,R006008,3
C017,R006009,9
C017,R006011,2
C017,R006015,2
C017,R006016,3
C017,R006017,8
C017,R006018,3
C017,R006021,4
C017,R006026,9
C017,R006027,6
C017,R006028,11
C017,R006029,2
C017,R006030,4
C017,R006031,6
C017,R006034,9
C017,R006038,11
C017,R006039,3
C017,R006040,1
C017,R006041,3
C017,R006044,2
C017,R006045,2
C017,R006048,4
C017,R006049,7
C017,R006050,3
C017,R006051,3
C017,R006052,1
C017,R006055,7
C017,R006057,13
C017,R006059,2
C017,R006060,6
C017,R006061,13
C017,R006062,6
C017,R006063,3
C017,R006065,4
C017,R006070,4
C017,R006072,1
C017,R006073,3
C017,R006074,1
C017,R006076,1
C017,R006078,13
C017,R006080,2
C017,R006081,3
C017,R006083,5
C017,R006085,1
C017,R006087,4
C017,R006088,2
C017,R006089,12
C017,R006098,4
C017,R006101,10
C017,R006104,2
C017,R006109,12
C017,R006110,6
C017,R006111,6
C017,R006113,2
C017,R006121,3
C017,R006122,1
C017,R006124,4
C017,R006128,4
C017,R006130,2
C017,R006131,4
C017,R006132,3
C017,R006133,4
C017,R006134,14
C017,R006137,13
C017,R006138,1
C017,R006140,4
C017,R006141,3
C017,R006146,11
C017,R006148,6
C017,R006149,3
C017,R006152,5
C017,R006153,4
C017,R006154,5
C017,R006160,1
C017,R006161,1
C017,R006163,7
C017,R006165,11
C017,R006167,6
C017,R006169,4
C017,R006171,6
C017,R006172,3
C017,R006173,2
C017,R006177,2
C017,R006178,6
C017,R006179,4
C017,R006180,2
C017,R006185,4
C017,R006186,4
C017,R006187,1
C017,R006188,4
C017,R006190,1
C017,R006192,1
C017,R006194,4
C017,R006198,3
C017,R006199,7
C017,R006200,4
C017,R006205,4
C017,R006206,6
C017,R006208,6
C017,R006209,4
C017,R006210,5
C017,R006212,4
C017,R006215,9
C017,R006216,2
C017,R006217,5
C017,R006219,8
C017,R006220,6
C017,R006223,5
C017,R006225,4
C017,R006228,6
C017,R006230,2
C017,R006231,5
C017,R006234,1
C017,R006236,13
C017,R006238,2
C017,R006239,4
C017,R006240,3
C017,R006251,6
C017,R006253,6
C017,R006254,4
C017,R006256,13
C017,R006257,2
C017,R006259,4
C017,R006260,7
C017,R006262,2
C017,R006269,7
C017,R006272,9
C017,R006275,2
C017,R006276,5
C017,R006280,1
C017,R006281,3
C017,R006282,5
C017,R006285,6
C017,R006288,3
C017,R006289,10
C017,R006292,1
C017,R006293,5
C017,R006295,3
C017,R006297,14
C017,R006298,11
C017,R006302,4
C017,R006304,5
C017,R006305,2
C017,R006306,1
C017,R006307,1
C017,R006309,2
C017,R006313,9
C017,R006317,6
C017,R006319,1
C017,R006322,3
C017,R006323,3
C017,R006324,4
C017,R006325,4
C017,R006328,3
C017,R006330,8
C017,R006331,1
C017,R006332,5
C017,R006335,11
C017,R006336,3
C017,R006338,2
C017,R006339,8
C017,R006340,1
C017,R006342,7
C017,R006345,3
C017,R006348,5
C017,R006349,2
C017,R006354,7
C017,R006355,2
C017,R006356,1
C017,R006357,6
C017,R006363,5
C017,R006364,7
C017,R006366,6
C017,R006367,3
C017,R006368,6
C017,R006369,5
C017,R006370,6
C017,R006373,4
C017,R006374,8
C017,R006376,3
C017,R006380,5
C017,R006382,2
C017,R006383,2
C017,R006387,14
C017,R006388,5
C017,R006389,5
C017,R006390,1
C017,R006392,8
C017,R006393,3
C017,R006396,14
C017,R006404,6
C017,R006406,3
C017,R006408,3
C017,R006410,1
C017,R006411,8
C017,R006412,13
C017,R006414,3
C017,R006415,13
C017,R006416,5
C017,R006418,1
C017,R006420,2
C017,R006421,3
C017,R006422,2
C017,R006426,1
C017,R006428,6
C017,R006429,1
C017,R006430,5
C017,R006433,4
C017,R006434,7
C017,R006435,14
C017,R006436,7
C017,R006438,7
C017,R006439,2
C017,R006442,7
C017,R006443,15
C017,R006444,3
C017,R006449,3
C017,R006450,4
C017,R006452,7
C017,R006454,1
C017,R006461,2
C017,R006463,1
C017,R006465,8
C017,R006470,15
C017,R006473,1
C017,R006476,1
C017,R006477,1
C017,R006478,15
C017,R006481,3
C017,R006482,2
C017,R006484,5
C017,R006489,2
C017,R006493,4
C017,R006496,4
C017,R006498,1
C017,R006499,10
C017,R006500,1
C017,R006501,8
C017,R006504,11
C017,R006505,1
C017,R006506,5
C017,R006507,5
C017,R006509,6
C017,R006510,8
C017,R006516,8
C017,R006518,3
C017,R006519,14
C017,R006520,4
C017,R006524,2
C017,R006528,4
C017,R006530,3
C017,R006532,3
C017,R006536,2
C017,R006540,3
C017,R006541,2
C017,R006545,4
C017,R006548,5
C017,R006550,2
C017,R006551,2
C017,R006553,4
C017,R006554,6
C017,R006555,10
C017,R006557,2
C017,R006558,6
C017,R006560,2
C017,R006563,8
C017,R006565,2
C017,R006569,5
C017,R006571,11
C017,R006572,12
C017,R006573,2
C017,R006574,5
C017,R006578,10
C017,R006581,12
C017,R006584,13
C017,R006586,3
C017,R006588,1
C017,R006589,2
C017,R006590,12
C017,R006591,5
C017,R006592,3
C017,R006593,7
C017,R006594,1
C017,R006597,3
C017,R006598,5
C017,R006599,3
C017,R006600,3
C017,R006601,12
C017,R006603,14
C017,R006604,12
C017,R006610,7
C017,R006611,3
C017,R006613,2
C017,R006614,1
C017,R006615,10
C017,R006616,9
C017,R006618,2
C017,R006620,6
C017,R006621,7
C017,R006623,3
C017,R006625,13
C017,R006629,3
C017,R006630,2
C017,R006631,3
C017,R006632,3
C017,R006633,5
C017,R006636,2
C017,R006637,1
C017,R006641,5
C017,R006643,3
C017,R006644,5
C017,R006645,2
C017,R006650,3
C017,R006651,1
C017,R006653,3
C017,R006655,4
C017,R006656,4
C017,R006659,1
C017,R006662,4
C017,R006666,11
C017,R006668,14
C017,R006670,1
C017,R006672,2
C017,R006673,2
C017,R006675,1
C017,R006679,1
C017,R006680,1
C017,R006681,6
C017,R006682,1
C017,R006683,6
C017,R006684,3
C017,R006687,5
C017,R006689,4
C017,R006690,7
C017,R006691,7
C017,R006695,3
C017,R006696,9
C017,R006701,3
C017,R006704,8
C017,R006706,2
C017,R006709,12
C017,R006713,2
C017,R006714,2
C017,R006716,2
C017,R006717,3
C017,R006723,5
C017,R006726,2
C017,R006727,9
C017,R006728,2
C017,R006731,7
C017,R006735,4
C017,R006737,1
C017,R006738,5
C017,R006739,1
C017,R006743,5
C017,R006746,2
C017,R006747,2
C017,R006748,5
C017,R006749,12
C017,R006751,1
C017,R006754,2
C017,R006755,12
C017,R006756,4
C017,R006757,11
C017,R006758,5
C017,R006759,1
C017,R006760,7
C017,R006762,5
C017,R006767,1
C017,R006773,5
C017,R006776,2
C017,R006779,1
C017,R006781,8
C017,R006783,10
C017,R006784,1
C017,R006786,4
C017,R006787,6
C017,R006789,4
C017,R006790,1
C017,R006791,15
C017,R006792,1
C017,R006794,3
C017,R006795,13
C017,R006796,15
C017,R006797,5
C017,R006798,6
C017,R006799,5
C017,R006800,1
C017,R006802,4
C017,R006803,1
C017,R006805,3
C017,R006806,3
C017,R006807,1
C017,R006808,2
C017,R006809,4
C017,R006811,1
C017,R006813,2
C017,R006814,3
C017,R006815,6
C017,R006816,5
C017,R006819,3
C017,R006821,2
C017,R006823,5
C017,R006824,3
C017,R006826,8
C017,R006827,3
C017,R006831,11
C017,R006834,3
C017,R006835,5
C017,R006838,3
C017,R006842,5
C017,R006844,13
C017,R006846,2
C017,R006848,4
C017,R006852,3
C017,R006859,5
C017,R006860,5
C017,R006861,5
C017,R006862,8
C017,R006863,2
C017,R006865,9
C017,R006869,5
C017,R006873,9
C017,R006874,1
C017,R006875,3
C017,R006877,8
C017,R006878,1
C017,R006880,5
C017,R006882,4
C017,R006887,1
C017,R006888,2
C017,R006889,5
C017,R006891,2
C017,R006893,2
C017,R006894,1
C017,R006896,3
C017,R006899,4
C017,R006902,2
C017,R006907,3
C017,R006910,3
C017,R006912,3
C017,R006914,2
C017,R006915,8
C017,R006916,3
C017,R006920,11
C017,R006921,3
C017,R006924,6
C017,R006925,1
C017,R006927,3
C017,R006928,3
C017,R006931,3
C017,R006932,6
C017,R006933,7
C017,R006935,5
C017,R006937,1
C017,R006938,12
C017,R006939,4
C017,R006945,10
C017,R006946,1
C017,R006947,1
C017,R006948,2
C017,R006950,6
C017,R006953,1
C017,R006955,1
C017,R006956,1
C017,R006958,5
C017,R006959,1
C017,R006960,2
C017,R006961,6
C017,R006962,1
C017,R006964,5
C017,R006966,9
C017,R006968,1
C017,R006970,3
C017,R006971,11
C017,R006972,4
C017,R006973,5
C017,R006974,5
C017,R006975,3
C017,R006979,2
C017,R006980,2
C017,R006981,7
C017,R006983,2
C017,R006986,3
C017,R006989,3
C017,R006996,3
C017,R006997,2
C017,R007003,10
C017,R007004,2
C017,R007007,3
C017,R007008,3
C017,R007009,2
C017,R007010,3
C017,R007012,1
C017,R007014,1
C017,R007015,2
C017,R007016,4
C017,R007018,3
C017,R007022,5
C017,R007023,3
C017,R007026,2
C017,R007027,5
C017,R007028,3
C017,R007029,3
C017,R007030,1
C017,R007032,2
C017,R007033,4
C017,R007035,8
C017,R007040,5
C017,R007043,1
C017,R007044,5
C017,R007046,5
C017,R007049,12
C017,R007051,11
C017,R007052,4
C017,R007053,2
C017,R007054,1
C017,R007055,1
C017,R007056,3
C017,R007057,2
C017,R007060,9
C017,R007061,4
C017,R007063,9
C017,R007065,3
C017,R007068,3
C017,R007072,1
C017,R007073,3
C017,R007077,3
C017,R007083,11
C017,R007086,3
C017,R007087,3
C017,R007089,3
C017,R007090,1
C017,R007091,1
C017,R007092,6
C017,R007094,1
C017,R007095,7
C017,R007097,12
C017,R007098,9
C017,R007099,2
C017,R007100,12
C017,R007101,5
C017,R007102,1
C017,R007103,4
C017,R007104,4
C017,R007105,6
C017,R007106,10
C017,R007107,3
C017,R007108,2
C017,R007109,3
C017,R007114,6
C017,R007117,10
C017,R007118,1
C017,R007120,7
C017,R007121,6
C017,R007123,3
C017,R007125,7
C017,R007126,3
C017,R007127,7
C017,R007128,5
C017,R007129,2
C017,R007133,11
C017,R007134,4
C017,R007137,3
C017,R007138,2
C017,R007140,9
C017,R007141,3
C017,R007143,12
C017,R007144,7
C017,R007148,4
C017,R007152,11
C017,R007153,3
C017,R007154,3
C017,R007155,5
C017,R007157,15
C017,R007158,1
C017,R007161,2
C017,R007162,10
C017,R007163,6
C017,R007164,5
C017,R007165,3
C017,R007167,3
C017,R007168,7
C017,R007169,2
C017,R007170,3
C017,R007172,1
C017,R007174,1
C017,R007175,3
C017,R007178,11
C017,R007184,12
C017,R007185,5
C017,R007186,5
C017,R007187,11
C017,R007189,5
C017,R007190,7
C017,R007191,5
C017,R007192,2
C017,R007194,5
C017,R007201,2
C017,R007202,1
C017,R007203,3
C017,R007204,1
C017,R007205,1
C017,R007207,8
C017,R007209,2
C017,R007212,4
C017,R007213,1
C017,R007215,3
C017,R007217,7
C017,R007223,2
C017,R007224,4
C017,R007227,2
C017,R007231,5
C017,R007234,3
C017,R007235,3
C017,R007236,4
C017,R007241,1
C017,R007242,10
C017,R007243,1
C017,R007246,2
C017,R007249,3
C017,R007255,1
C017,R007257,1
C017,R007259,5
C017,R007261,7
C017,R007262,3
C017,R007264,3
C017,R007267,4
C017,R007268,2
C017,R007269,10
C017,R007270,6
C017,R007275,6
C017,R007277,3
C017,R007278,7
C017,R007280,3
C017,R007281,1
C017,R007283,6
C017,R007284,4
C017,R007285,4
C017,R007286,3
C017,R007292,2
C017,R007293,1
C017,R007294,5
C017,R007297,4
C017,R007298,3
C017,R007299,4
C017,R007300,2
C017,R007301,1
C017,R007302,3
C017,R007303,2
C017,R007305,2
C017,R007306,8
C017,R007307,5
C017,R007309,11
C017,R007310,2
C017,R007311,3
C017,R007312,2
C017,R007313,3
C017,R007314,1
C017,R007316,7
C017,R007318,6
C017,R007319,1
C017,R007321,3
C017,R007323,1
C017,R007324,2
C017,R007325,2
C017,R007331,5
C017,R007332,5
C017,R007333,7
C017,R007334,4
C017,R007335,2
C017,R007337,1
C017,R007338,2
C017,R007340,5
C017,R007348,1
C017,R007349,3
C017,R007350,9
C017,R007351,1
C017,R007352,4
C017,R007354,1
C017,R007356,3
C017,R007360,5
C017,R007361,4
C017,R007362,9
C017,R007364,4
C017,R007365,11
C017,R007368,1
C017,R007370,2
C017,R007378,5
C017,R007379,8
C017,R007382,3
C017,R007383,8
C017,R007385,3
C017,R007386,8
C017,R007387,3
C017,R007388,3
C017,R007389,2
C017,R007390,2
C017,R007391,2
C017,R007392,3
C017,R007393,3
C017,R007396,3
C017,R007397,1
C017,R007398,6
C017,R007399,6
C017,R007400,5
C017,R007402,3
C017,R007403,1
C017,R007404,1
C017,R007405,6
C017,R007407,5
C017,R007408,3
C017,R007409,10
C017,R007412,7
C017,R007414,2
C017,R007417,5
C017,R007418,13
C017,R007419,7
C017,R007421,1
C017,R007423,1
C017,R007425,1
C017,R007426,1
C017,R007427,5
C017,R007428,2
C017,R007430,5
C017,R007431,7
C017,R007434,3
C017,R007436,6
C017,R007437,3
C017,R007439,2
C017,R007444,8
C017,R007447,14
C017,R007448,4
C017,R007450,2
C017,R007452,2
C017,R007458,10
C017,R007459,8
C017,R007462,3
C017,R007465,3
C017,R007467,5
C017,R007468,1
C017,R007473,3
C017,R007475,3
C017,R007476,11
C017,R007478,5
C017,R007480,6
C017,R007482,2
C017,R007485,7
C017,R007486,3
C017,R007487,8
C017,R007488,3
C017,R007489,2
C017,R007490,5
C017,R007492,2
C017,R007493,5
C017,R007495,5
C017,R007496,5
C017,R007500,5
C017,R007506,3
C017,R007509,6
C017,R007512,2
C017,R007515,7
C017,R007516,1
C017,R007517,5
C017,R007518,1
C017,R007519,9
C017,R007520,3
C017,R007527,4
C017,R007529,5
C017,R007531,2
C017,R007532,3
C018,R000002,1
C018,R000004,6
C018,R000006,2
C018,R000007,3
C018,R000009,5
C018,R000011,7
C018,R000017,5
C018,R000018,7
C018,R000019,3
C018,R000020,5
C018,R000022,12
C018,R000023,7
C018,R000024,9
C018,R000025,2
C018,R000026,2
C018,R000027,2
C018,R000029,13
C018,R000031,2
C018,R000033,2
C018,R000035,12
C018,R000037,3
C018,R000038,6
C018,R000041,5
C018,R000044,10
C018,R000046,5
C018,R000048,10
C018,R000049,3
C018,R000050,12
C018,R000053,3
C018,R000054,6
C018,R000056,3
C018,R000061,11
C018,R000062,7
C018,R000064,6
C018,R000069,3
C018,R000070,3
C018,R000071,3
C018,R000073,5
C018,R000078,4
C018,R000079,4
C018,R000085,2
C018,R000086,2
C018,R000089,3
C018,R000090,1
C018,R000091,5
C018,R000092,2
C018,R000093,2
C018,R000096,2
C018,R000098,6
C018,R000102,6
C018,R000104,12
C018,R000109,6
C018,R000114,5
C018,R000115,13
C018,R000119,7
C018,R000122,1
C018,R000123,1
C018,R000125,3
C018,R000127,1
C018,R000130,10
C018,R000131,2
C018,R000132,2
C018,R000133,2
C018,R000141,7
C018,R000149,5
C018,R000150,2
C018,R000151,8
C018,R000152,8
C018,R000155,12
C018,R000159,2
C018,R000161,4
C018,R000162,3
C018,R000166,13
C018,R000169,4
C018,R000170,4
C018,R000173,8
C018,R000175,5
C018,R000176,1
C018,R000178,7
C018,R000180,8
C018,R000181,2
C018,R000182,2
C018,R000183,1
C018,R000185,2
C018,R000187,13
C018,R000189,3
C018,R000191,6
C018,R000192,2
C018,R000193,1
C018,R000196,1
C018,R000198,2
C018,R000199,2
C018,R000201,1
C018,R000203,3
C018,R000204,1
C018,R000205,1
C018,R000206,3
C018,R000207,2
C018,R000212,7
C018,R000215,2
C018,R000217,1
C018,R000219,2
C018,R000222,3
C018,R000224,13
C018,R000225,3
C018,R000230,5
C018,R000232,5
C018,R000234,2
C018,R000237,4
C018,R000239,2
C018,R000240,3
C018,R000243,1
C018,R000244,5
C018,R000245,3
C018,R000246,8
C018,R000248,1
C018,R000249,4
C018,R000251,3
C018,R000254,3
C018,R000256,7
C018,R000261,10
C018,R000263,3
C018,R000264,2
C018,R000265,6
C018,R000267,1
C018,R000268,15
C018,R000269,1
C018,R000275,6
C018,R000278,3
C018,R000280,3
C018,R000282,2
C018,R000284,13
C018,R000285,3
C018,R000286,1
C018,R000287,4
C018,R000289,5
C018,R000290,4
C018,R000291,5
C018,R000294,5
C018,R000297,2
C018,R000298,4
C018,R000302,4
C018,R000304,5
C018,R000305,5
C018,R000306,11
C018,R000307,13
C018,R000309,4
C018,R000311,3
C018,R000312,7
C018,R000313,9
C018,R000318,2
C018,R000322,2
C018,R000325,4
C018,R000326,2
C018,R000330,1
C018,R000332,2
C018,R000334,14
C018,R000337,2
C018,R000338,12
C018,R000340,2
C018,R000341,1
C018,R000342,2
C018,R000344,4
C018,R000346,4
C018,R000348,1
C018,R000351,10
C018,R000352,3
C018,R000353,9
C018,R000356,1
C018,R000357,8
C018,R000359,3
C018,R000360,2
C018,R000361,3
C018,R000363,1
C018,R000364,2
C018,R000367,4
C018,R000368,2
C018,R000369,2
C018,R000371,4
C018,R000372,5
C018,R000373,3
C018,R000376,1
C018,R000377,5
C018,R000378,3
C018,R000382,2
C018,R000383,1
C018,R000386,2
C018,R000389,2
C018,R000391,7
C018,R000392,3
C018,R000399,1
C018,R000401,3
C018,R000403,7
C018,R000405,2
C018,R000406,9
C018,R000407,5
C018,R000408,2
C018,R000410,1
C018,R000413,1
C018,R000417,10
C018,R000418,5
C018,R000419,3
C018,R000422,8
C018,R000424,1
C018,R000425,13
C018,R000427,1
C018,R000429,7
C018,R000430,7
