evidence_id,u_entity_key,v_entity_key,effect_type,agreement_domain,weight,source_type,direction_recorded,confidence_bucket,qc_flag
7760,E8984D0331E,E4DF04D093A,activation,trend,1,experiment,U_to_V,low,review
7761,E8984D0331E,E4DF04D093A,repression,contrast,1,pipeline,V_to_U,medium,review
7762,E8984D0331E,E4DF04D093A,activation,trend,1,curation,U_to_V,medium,review
7763,E8984D0331E,E4DF04D093A,repression,contrast,1,database,V_to_U,medium,fail
7764,E8984D0331E,E4DF04D093A,activation,trend,1,experiment,U_to_V,high,fail
7765,E8984D0331E,E4DF04D093A,repression,contrast,1,pipeline,V_to_U,high,fail
7766,E8984D0331E,E4DF04D093A,activation,trend,1,curation,U_to_V,high,fail
7767,E8984D0331E,E4DF04D093A,repression,contrast,1,database,V_to_U,low,fail
7768,E8984D0331E,E4DF04D093A,activation,trend,1,experiment,U_to_V,low,fail
7769,E8984D0331E,E4DF04D093A,repression,contrast,1,pipeline,V_to_U,low,fail
7770,E8984D0331E,E4DF04D093A,activation,trend,1,curation,U_to_V,medium,pass
7771,E8984D0331E,E4DF04D093A,repression,contrast,1,database,V_to_U,medium,pass
7772,E8984D0331E,E4DF04D093A,activation,trend,1,experiment,U_to_V,medium,pass
7773,E8984D0331E,E4DF04D093A,repression,contrast,1,pipeline,V_to_U,high,pass
7774,E1186A1D361,E4DF04D093A,activation,contrast,1,curation,U_to_V,high,pass
7775,E1186A1D361,E4DF04D093A,repression,trend,1,database,V_to_U,high,pass
7776,E1186A1D361,E4DF04D093A,activation,contrast,1,experiment,U_to_V,low,pass
7777,E1186A1D361,E4DF04D093A,repression,trend,1,pipeline,V_to_U,low,review
7778,E1186A1D361,E4DF04D093A,activation,contrast,1,curation,U_to_V,low,review
7779,E1186A1D361,E4DF04D093A,repression,trend,1,database,V_to_U,medium,review
7780,E1186A1D361,E4DF04D093A,activation,contrast,1,experiment,U_to_V,medium,review
7781,E1186A1D361,E4DF04D093A,repression,trend,1,pipeline,V_to_U,medium,review
7782,E1186A1D361,E4DF04D093A,activation,contrast,1,curation,U_to_V,high,review
7783,E1186A1D361,E4DF04D093A,repression,trend,1,database,V_to_U,high,review
7784,E1186A1D361,E4DF04D093A,activation,contrast,1,experiment,U_to_V,high,fail
7785,E1186A1D361,E4DF04D093A,repression,trend,1,pipeline,V_to_U,low,fail
7786,E1186A1D361,E4DF04D093A,activation,contrast,1,curation,U_to_V,low,fail
7787,E1186A1D361,E4DF04D093A,repression,trend,1,database,V_to_U,low,fail
7788,E1186A1D361,E4DF04D093A,activation,contrast,1,experiment,U_to_V,medium,fail
7789,E1186A1D361,E4DF04D093A,repression,trend,1,pipeline,V_to_U,medium,fail
7790,E1186A1D361,E4DF04D093A,activation,contrast,1,curation,U_to_V,medium,fail
7791,E1186A1D361,E4DF04D093A,repression,trend,1,database,V_to_U,high,pass
7792,E1186A1D361,E4DF04D093A,activation,contrast,1,experiment,U_to_V,high,pass
7793,E1186A1D361,E4DF04D093A,repression,trend,1,pipeline,V_to_U,high,pass
7794,E1186A1D361,E4DF04D093A,activation,contrast,1,curation,U_to_V,low,pass
7795,E2003EAA929,E4DF04D093A,repression,contrast,1,database,V_to_U,low,pass
7796,E2003EAA929,E4DF04D093A,activation,trend,1,experiment,U_to_V,low,pass
7797,E2003EAA929,E4DF04D093A,repression,contrast,1,pipeline,V_to_U,medium,pass
7798,E2003EAA929,E4DF04D093A,activation,trend,1,curation,U_to_V,medium,review
7799,E2003EAA929,E4DF04D093A,repression,contrast,1,database,V_to_U,medium,review
7800,E2003EAA929,E4DF04D093A,activation,trend,1,experiment,U_to_V,high,review
7801,E2003EAA929,E4DF04D093A,repression,contrast,1,pipeline,V_to_U,high,review
7802,E2003EAA929,E4DF04D093A,activation,trend,1,curation,U_to_V,high,review
7803,E2003EAA929,E4DF04D093A,repression,contrast,1,database,V_to_U,low,review
7804,E2003EAA929,E4DF04D093A,activation,trend,1,experiment,U_to_V,low,review
7805,E2003EAA929,E4DF04D093A,repression,contrast,1,pipeline,V_to_U,low,fail
7806,E2003EAA929,E4DF04D093A,activation,trend,1,curation,U_to_V,medium,fail
7807,E2003EAA929,E4DF04D093A,repression,contrast,1,database,V_to_U,medium,fail
7808,E2003EAA929,E4DF04D093A,activation,trend,1,experiment,U_to_V,medium,fail
7809,E2003EAA929,E4DF04D093A,repression,contrast,1,pipeline,V_to_U,high,fail
7810,E2003EAA929,E4DF04D093A,activation,trend,1,curation,U_to_V,high,fail
7811,E2003EAA929,E4DF04D093A,repression,contrast,1,database,V_to_U,high,fail
7812,E2003EAA929,E4DF04D093A,activation,trend,1,experiment,U_to_V,low,pass
7813,E2003EAA929,E4DF04D093A,repression,contrast,1,pipeline,V_to_U,low,pass
7814,E2003EAA929,E4DF04D093A,activation,trend,1,curation,U_to_V,low,pass
7815,E2003EAA929,E4DF04D093A,repression,contrast,1,database,V_to_U,medium,pass
7816,E2003EAA929,E4DF04D093A,activation,trend,1,experiment,U_to_V,medium,pass
7817,E2003EAA929,E4DF04D093A,repression,contrast,1,pipeline,V_to_U,medium,pass
7818,E2003EAA929,E4DF04D093A,activation,trend,1,curation,U_to_V,high,pass
7819,E2003EAA929,E4DF04D093A,repression,contrast,1,database,V_to_U,high,review
7820,E2003EAA929,E4DF04D093A,activation,trend,1,experiment,U_to_V,high,review
7821,E2003EAA929,E4DF04D093A,repression,contrast,1,pipeline,V_to_U,low,review
7822,E2003EAA929,E4DF04D093A,activation,trend,1,curation,U_to_V,low,review
7823,E2003EAA929,E4DF04D093A,repression,contrast,1,database,V_to_U,low,review
7824,E2003EAA929,E4DF04D093A,activation,trend,1,experiment,U_to_V,medium,review
7825,E2003EAA929,E4DF04D093A,repression,contrast,1,pipeline,V_to_U,medium,review
7826,E2003EAA929,E4DF04D093A,activation,trend,1,curation,U_to_V,medium,fail
7827,E2003EAA929,E4DF04D093A,repression,contrast,1,database,V_to_U,high,fail
7828,E2003EAA929,E4DF04D093A,activation,trend,1,experiment,U_to_V,high,fail
7829,E2003EAA929,E4DF04D093A,repression,contrast,1,pipeline,V_to_U,high,fail
7830,E2003EAA929,E4DF04D093A,activation,trend,1,curation,U_to_V,low,fail
7831,E2003EAA929,E4DF04D093A,repression,contrast,1,database,V_to_U,low,fail
7832,E2003EAA929,E4DF04D093A,activation,trend,1,experiment,U_to_V,low,fail
7833,E2003EAA929,E4DF04D093A,repression,contrast,1,pipeline,V_to_U,medium,pass
7834,E2003EAA929,E4DF04D093A,activation,trend,1,curation,U_to_V,medium,pass
7835,E2003EAA929,E4DF04D093A,repression,contrast,1,database,V_to_U,medium,pass
7836,E2003EAA929,E4DF04D093A,activation,trend,1,experiment,U_to_V,high,pass
7837,E2003EAA929,E4DF04D093A,repression,contrast,1,pipeline,V_to_U,high,pass
7838,E2003EAA929,E4DF04D093A,activation,trend,1,curation,U_to_V,high,pass
7839,E2003EAA929,E4DF04D093A,repression,contrast,1,database,V_to_U,low,pass
7840,E2003EAA929,E4DF04D093A,activation,trend,1,experiment,U_to_V,low,review
7841,E2003EAA929,E4DF04D093A,repression,contrast,1,pipeline,V_to_U,low,review
7842,E2003EAA929,E4DF04D093A,activation,trend,1,curation,U_to_V,medium,review
7843,E5B18293B9C,E4DF04D093A,repression,contrast,1,database,V_to_U,medium,review
7844,E5B18293B9C,E4DF04D093A,activation,trend,1,experiment,U_to_V,medium,review
7845,E5B18293B9C,E4DF04D093A,repression,contrast,1,pipeline,V_to_U,high,review
7846,E5B18293B9C,E4DF04D093A,activation,trend,1,curation,U_to_V,high,review
7847,E5B18293B9C,E4DF04D093A,repression,contrast,1,database,V_to_U,high,fail
7848,E5B18293B9C,E4DF04D093A,activation,trend,1,experiment,U_to_V,low,fail
7849,E5B18293B9C,E4DF04D093A,repression,contrast,1,pipeline,V_to_U,low,fail
7850,E5B18293B9C,E4DF04D093A,activation,trend,1,curation,U_to_V,low,fail
7851,E5B18293B9C,E4DF04D093A,repression,contrast,1,database,V_to_U,medium,fail
7852,E5B18293B9C,E4DF04D093A,activation,trend,1,experiment,U_to_V,medium,fail
7853,E5B18293B9C,E4DF04D093A,repression,contrast,1,pipeline,V_to_U,medium,fail
7854,E5B18293B9C,E4DF04D093A,activation,trend,1,curation,U_to_V,high,pass
7855,E5B18293B9C,E4DF04D093A,repression,contrast,1,database,V_to_U,high,pass
7856,E5B18293B9C,E4DF04D093A,activation,trend,1,experiment,U_to_V,high,pass
7857,E5B18293B9C,E4DF04D093A,repression,contrast,1,pipeline,V_to_U,low,pass
7858,E5B18293B9C,E4DF04D093A,activation,trend,1,curation,U_to_V,low,pass
7859,E5B18293B9C,E4DF04D093A,repression,contrast,1,database,V_to_U,low,pass
7860,E5B18293B9C,E4DF04D093A,activation,trend,1,experiment,U_to_V,medium,pass
7861,E5B18293B9C,E4DF04D093A,repression,contrast,1,pipeline,V_to_U,medium,review
7862,E5B18293B9C,E4DF04D093A,activation,trend,1,curation,U_to_V,medium,review
7863,E5B18293B9C,E4DF04D093A,repression,contrast,1,database,V_to_U,high,review
7864,E5B18293B9C,E4DF04D093A,activation,trend,1,experiment,U_to_V,high,review
7865,E5B18293B9C,E4DF04D093A,repression,contrast,1,pipeline,V_to_U,high,review
7866,E5B18293B9C,E4DF04D093A,activation,trend,1,curation,U_to_V,low,review
7867,E5B18293B9C,E4DF04D093A,repression,contrast,1,database,V_to_U,low,review
7868,E5B18293B9C,E4DF04D093A,activation,trend,1,experiment,U_to_V,low,fail
7869,E5B18293B9C,E4DF04D093A,repression,contrast,1,pipeline,V_to_U,medium,fail
7870,E5B18293B9C,E4DF04D093A,activation,trend,1,curation,U_to_V,medium,fail
7871,E5B18293B9C,E4DF04D093A,repression,contrast,1,database,V_to_U,medium,fail
7872,E5B18293B9C,E4DF04D093A,activation,trend,1,experiment,U_to_V,high,fail
7873,E5B18293B9C,E4DF04D093A,repression,contrast,1,pipeline,V_to_U,high,fail
7874,E5B18293B9C,E4DF04D093A,activation,trend,1,curation,U_to_V,high,fail
7875,E5B18293B9C,E4DF04D093A,repression,contrast,1,database,V_to_U,low,pass
7876,E5B18293B9C,E4DF04D093A,activation,trend,1,experiment,U_to_V,low,pass
7877,E5B18293B9C,E4DF04D093A,repression,contrast,1,pipeline,V_to_U,low,pass
7878,E5B18293B9C,E4DF04D093A,activation,trend,1,curation,U_to_V,medium,pass
7879,E5B18293B9C,E4DF04D093A,repression,contrast,1,database,V_to_U,medium,pass
7880,E5B18293B9C,E4DF04D093A,activation,trend,1,experiment,U_to_V,medium,pass
7881,E5B18293B9C,E4DF04D093A,repression,contrast,1,pipeline,V_to_U,high,pass
7882,E5B18293B9C,E4DF04D093A,activation,trend,1,curation,U_to_V,high,review
7883,E5B18293B9C,E4DF04D093A,repression,contrast,1,database,V_to_U,high,review
7884,E5B18293B9C,E4DF04D093A,activation,trend,1,experiment,U_to_V,low,review
7885,E5B18293B9C,E4DF04D093A,repression,contrast,1,pipeline,V_to_U,low,review
7886,E5B18293B9C,E4DF04D093A,activation,trend,1,curation,U_to_V,low,review
7887,E5B18293B9C,E4DF04D093A,repression,contrast,1,database,V_to_U,medium,review
7888,E5B18293B9C,E4DF04D093A,activation,trend,1,experiment,U_to_V,medium,review
7889,E4EF7662AB9,E4DF04D093A,repression,trend,1,pipeline,V_to_U,medium,fail
7890,E4EF7662AB9,E4DF04D093A,activation,contrast,1,curation,U_to_V,high,fail
7891,E4EF7662AB9,E4DF04D093A,repression,trend,1,database,V_to_U,high,fail
7892,E4EF7662AB9,E4DF04D093A,activation,contrast,1,experiment,U_to_V,high,fail
7893,E4EF7662AB9,E4DF04D093A,repression,trend,1,pipeline,V_to_U,low,fail
7894,E4EF7662AB9,E4DF04D093A,activation,contrast,1,curation,U_to_V,low,fail
7895,E4EF7662AB9,E4DF04D093A,repression,trend,1,database,V_to_U,low,fail
7896,E4EF7662AB9,E4DF04D093A,activation,contrast,1,experiment,U_to_V,medium,pass
7897,E4EF7662AB9,E4DF04D093A,repression,trend,1,pipeline,V_to_U,medium,pass
7898,E4EF7662AB9,E4DF04D093A,activation,contrast,1,curation,U_to_V,medium,pass
7899,E4EF7662AB9,E4DF04D093A,repression,trend,1,database,V_to_U,high,pass
7900,E4EF7662AB9,E4DF04D093A,activation,contrast,1,experiment,U_to_V,high,pass
7901,E4EF7662AB9,E4DF04D093A,repression,trend,1,pipeline,V_to_U,high,pass
7902,E4EF7662AB9,E4DF04D093A,activation,contrast,1,curation,U_to_V,low,pass
7903,E4EF7662AB9,E4DF04D093A,repression,trend,1,database,V_to_U,low,review
7904,E4EF7662AB9,E4DF04D093A,activation,contrast,1,experiment,U_to_V,low,review
7905,E4EF7662AB9,E4DF04D093A,repression,trend,1,pipeline,V_to_U,medium,review
7906,E4EF7662AB9,E4DF04D093A,activation,contrast,1,curation,U_to_V,medium,review
7907,E4EF7662AB9,E4DF04D093A,repression,trend,1,database,V_to_U,medium,review
7908,E4EF7662AB9,E4DF04D093A,activation,contrast,1,experiment,U_to_V,high,review
7909,E4EF7662AB9,E4DF04D093A,repression,trend,1,pipeline,V_to_U,high,review
7910,E4EF7662AB9,E4DF04D093A,activation,contrast,1,curation,U_to_V,high,fail
7911,E4EF7662AB9,E4DF04D093A,repression,trend,1,database,V_to_U,low,fail
7912,E4EF7662AB9,E4DF04D093A,activation,contrast,1,experiment,U_to_V,low,fail
7913,E4EF7662AB9,E4DF04D093A,repression,trend,1,pipeline,V_to_U,low,fail
7914,E4EF7662AB9,E4DF04D093A,activation,contrast,1,curation,U_to_V,medium,fail
7915,E4EF7662AB9,E4DF04D093A,repression,trend,1,database,V_to_U,medium,fail
7916,E4EF7662AB9,E4DF04D093A,activation,contrast,1,experiment,U_to_V,medium,fail
7917,E4EF7662AB9,E4DF04D093A,repression,trend,1,pipeline,V_to_U,high,pass
7918,E4EF7662AB9,E4DF04D093A,activation,contrast,1,curation,U_to_V,high,pass
7919,E4EF7662AB9,E4DF04D093A,repression,trend,1,database,V_to_U,high,pass
7920,E4EF7662AB9,E4DF04D093A,activation,contrast,1,experiment,U_to_V,low,pass
7921,E4EF7662AB9,E4DF04D093A,repression,trend,1,pipeline,V_to_U,low,pass
7922,E4EF7662AB9,E4DF04D093A,activation,contrast,1,curation,U_to_V,low,pass
7923,E4EF7662AB9,E4DF04D093A,repression,trend,1,database,V_to_U,medium,pass
7924,E4EF7662AB9,E4DF04D093A,activation,contrast,1,experiment,U_to_V,medium,review
7925,E4EF7662AB9,E4DF04D093A,repression,trend,1,pipeline,V_to_U,medium,review
7926,E4EF7662AB9,E4DF04D093A,activation,contrast,1,curation,U_to_V,high,review
7927,E4EF7662AB9,E4DF04D093A,repression,trend,1,database,V_to_U,high,review
7928,E4EF7662AB9,E4DF04D093A,activation,contrast,1,experiment,U_to_V,high,review
7929,E4EF7662AB9,E4DF04D093A,repression,trend,1,pipeline,V_to_U,low,review
7930,E4EF7662AB9,E4DF04D093A,activation,contrast,1,curation,U_to_V,low,review
7931,E4EF7662AB9,E4DF04D093A,repression,trend,1,database,V_to_U,low,fail
7932,E4EF7662AB9,E4DF04D093A,activation,contrast,1,experiment,U_to_V,medium,fail
7933,E4EF7662AB9,E4DF04D093A,repression,trend,1,pipeline,V_to_U,medium,fail
7934,E4EF7662AB9,E4DF04D093A,activation,contrast,1,curation,U_to_V,medium,fail
7935,E4EF7662AB9,E4DF04D093A,repression,trend,1,database,V_to_U,high,fail
7936,E4EF7662AB9,E4DF04D093A,activation,contrast,1,experiment,U_to_V,high,fail
7937,E4EF7662AB9,E4DF04D093A,repression,trend,1,pipeline,V_to_U,high,fail
7938,E4EF7662AB9,E4DF04D093A,activation,contrast,1,curation,U_to_V,low,pass
7939,EA1AA5B72B3,E4DF04D093A,repression,trend,1,database,V_to_U,low,pass
7940,EA1AA5B72B3,E4DF04D093A,activation,contrast,1,experiment,U_to_V,low,pass
7941,EA1AA5B72B3,E4DF04D093A,repression,trend,1,pipeline,V_to_U,medium,pass
7942,EA1AA5B72B3,E4DF04D093A,activation,contrast,1,curation,U_to_V,medium,pass
7943,EA1AA5B72B3,E4DF04D093A,repression,trend,1,database,V_to_U,medium,pass
7944,EA1AA5B72B3,E4DF04D093A,activation,contrast,1,experiment,U_to_V,high,pass
7945,EA1AA5B72B3,E4DF04D093A,repression,trend,1,pipeline,V_to_U,high,review
7946,EA1AA5B72B3,E4DF04D093A,activation,contrast,1,curation,U_to_V,high,review
7947,EA1AA5B72B3,E4DF04D093A,repression,trend,1,database,V_to_U,low,review
7948,EA1AA5B72B3,E4DF04D093A,activation,contrast,1,experiment,U_to_V,low,review
7949,EA1AA5B72B3,E4DF04D093A,repression,trend,1,pipeline,V_to_U,low,review
7950,EA1AA5B72B3,E4DF04D093A,activation,contrast,1,curation,U_to_V,medium,review
7951,EA1AA5B72B3,E4DF04D093A,repression,trend,1,database,V_to_U,medium,review
7952,EA1AA5B72B3,E4DF04D093A,activation,contrast,1,experiment,U_to_V,medium,fail
7953,EA1AA5B72B3,E4DF04D093A,repression,trend,1,pipeline,V_to_U,high,fail
7954,EA1AA5B72B3,E4DF04D093A,activation,contrast,1,curation,U_to_V,high,fail
7955,EA1AA5B72B3,E4DF04D093A,repression,trend,1,database,V_to_U,high,fail
7956,EA1AA5B72B3,E4DF04D093A,activation,contrast,1,experiment,U_to_V,low,fail
7957,EA1AA5B72B3,E4DF04D093A,repression,trend,1,pipeline,V_to_U,low,fail
7958,EA1AA5B72B3,E4DF04D093A,activation,contrast,1,curation,U_to_V,low,fail
7959,EA1AA5B72B3,E4DF04D093A,repression,trend,1,database,V_to_U,medium,pass
7960,EA1AA5B72B3,E4DF04D093A,activation,contrast,1,experiment,U_to_V,medium,pass
7961,EA1AA5B72B3,E4DF04D093A,repression,trend,1,pipeline,V_to_U,medium,pass
7962,EA1AA5B72B3,E4DF04D093A,activation,contrast,1,curation,U_to_V,high,pass
7963,EA1AA5B72B3,E4DF04D093A,repression,trend,1,database,V_to_U,high,pass
7964,EA1AA5B72B3,E4DF04D093A,activation,contrast,1,experiment,U_to_V,high,pass
7965,EA1AA5B72B3,E4DF04D093A,repression,trend,1,pipeline,V_to_U,low,pass
7966,EA1AA5B72B3,E4DF04D093A,activation,contrast,1,curation,U_to_V,low,review
7967,EA1AA5B72B3,E4DF04D093A,repression,trend,1,database,V_to_U,low,review
7968,EA1AA5B72B3,E4DF04D093A,activation,contrast,1,experiment,U_to_V,medium,review
7969,EA1AA5B72B3,E4DF04D093A,repression,trend,1,pipeline,V_to_U,medium,review
7970,EA1AA5B72B3,E4DF04D093A,activation,contrast,1,curation,U_to_V,medium,review
7971,EA1AA5B72B3,E4DF04D093A,repression,trend,1,database,V_to_U,high,review
7972,EA1AA5B72B3,E4DF04D093A,activation,contrast,1,experiment,U_to_V,high,review
7973,E26A94222E2,E4DF04D093A,repression,trend,1,pipeline,V_to_U,high,fail
7974,E73AAEE384D,E4DF04D093A,activation,contrast,1,curation,U_to_V,low,fail
7975,E73AAEE384D,E4DF04D093A,repression,trend,1,database,V_to_U,low,fail
7976,E73AAEE384D,E4DF04D093A,activation,contrast,1,experiment,U_to_V,low,fail
7977,E4DF04D093A,E06ACF781EC,repression,trend,1,pipeline,V_to_U,medium,fail
7978,E1C409D6F38,E4DF04D093A,activation,contrast,1,curation,U_to_V,medium,fail
7979,E4DF04D093A,ED4D50511F4,repression,contrast,1,database,V_to_U,medium,fail
7980,E4DF04D093A,ED4D50511F4,activation,trend,1,experiment,U_to_V,high,pass
7981,E20C6217D7F,E4DF04D093A,repression,trend,1,pipeline,V_to_U,high,pass
7982,E20C6217D7F,E4DF04D093A,activation,contrast,1,curation,U_to_V,high,pass
7983,E20C6217D7F,E4DF04D093A,repression,trend,1,database,V_to_U,low,pass
7984,E20C6217D7F,E4DF04D093A,activation,contrast,1,experiment,U_to_V,low,pass
7985,EE9BD48B011,E4DF04D093A,repression,trend,1,pipeline,V_to_U,low,pass
7986,EE9BD48B011,E4DF04D093A,activation,contrast,1,curation,U_to_V,medium,pass
7987,E2F66EC7CCA,E4DF04D093A,repression,contrast,1,database,V_to_U,medium,review
7988,E2F66EC7CCA,E4DF04D093A,activation,trend,1,experiment,U_to_V,medium,review
7989,E2F66EC7CCA,E4DF04D093A,repression,contrast,1,pipeline,V_to_U,high,review
7990,E2F66EC7CCA,E4DF04D093A,activation,trend,1,curation,U_to_V,high,review
7991,E4DF04D093A,E007095D1BE,repression,trend,1,database,V_to_U,high,review
7992,E4DF04D093A,E007095D1BE,activation,contrast,1,experiment,U_to_V,low,review
7993,EE5602AF62C,E4DF04D093A,repression,contrast,1,pipeline,V_to_U,low,review
7994,EE5602AF62C,E4DF04D093A,activation,trend,1,curation,U_to_V,low,fail
7995,EE5602AF62C,E4DF04D093A,repression,contrast,1,database,V_to_U,medium,fail
7996,EE5602AF62C,E4DF04D093A,activation,trend,1,experiment,U_to_V,medium,fail
7997,EE5602AF62C,E4DF04D093A,repression,contrast,1,pipeline,V_to_U,medium,fail
7998,EE5602AF62C,E4DF04D093A,activation,trend,1,curation,U_to_V,high,fail
7999,EE5602AF62C,E4DF04D093A,repression,contrast,1,database,V_to_U,high,fail
8000,EE5602AF62C,E4DF04D093A,activation,trend,1,experiment,U_to_V,high,fail
8001,EE5602AF62C,E4DF04D093A,repression,contrast,1,pipeline,V_to_U,low,pass
8002,EE5602AF62C,E4DF04D093A,activation,trend,1,curation,U_to_V,low,pass
8003,EAFDEF14ADD,E4DF04D093A,repression,contrast,1,database,V_to_U,low,pass
8004,EAFDEF14ADD,E4DF04D093A,activation,trend,1,experiment,U_to_V,medium,pass
8005,EA4C9BCA0EF,E4DF04D093A,repression,contrast,1,pipeline,V_to_U,medium,pass
8006,EA4C9BCA0EF,E4DF04D093A,activation,trend,1,curation,U_to_V,medium,pass
8007,EA4C9BCA0EF,E4DF04D093A,repression,contrast,1,database,V_to_U,high,pass
8008,EA4C9BCA0EF,E4DF04D093A,activation,trend,1,experiment,U_to_V,high,review
8009,EA4C9BCA0EF,E4DF04D093A,repression,contrast,1,pipeline,V_to_U,high,review
8010,EA4C9BCA0EF,E4DF04D093A,activation,trend,1,curation,U_to_V,low,review
8011,EA4C9BCA0EF,E4DF04D093A,repression,contrast,1,database,V_to_U,low,review
8012,EA4C9BCA0EF,E4DF04D093A,activation,trend,1,experiment,U_to_V,low,review
8013,E0188734113,E4DF04D093A,repression,contrast,1,pipeline,V_to_U,medium,review
8014,E0188734113,E4DF04D093A,activation,trend,1,curation,U_to_V,medium,review
8015,E0188734113,E4DF04D093A,repression,contrast,1,database,V_to_U,medium,fail
8016,E0188734113,E4DF04D093A,activation,trend,1,experiment,U_to_V,high,fail
8017,E85392F5FE8,E4DF04D093A,repression,contrast,1,pipeline,V_to_U,high,fail
8018,E85392F5FE8,E4DF04D093A,activation,trend,1,curation,U_to_V,high,fail
8019,E85392F5FE8,E4DF04D093A,repression,contrast,1,database,V_to_U,low,fail
8020,E85392F5FE8,E4DF04D093A,activation,trend,1,experiment,U_to_V,low,fail
8021,E85392F5FE8,E4DF04D093A,repression,contrast,1,pipeline,V_to_U,low,fail
8022,E85392F5FE8,E4DF04D093A,activation,trend,1,curation,U_to_V,medium,pass
8023,E85392F5FE8,E4DF04D093A,repression,contrast,1,database,V_to_U,medium,pass
8024,E85392F5FE8,E4DF04D093A,activation,trend,1,experiment,U_to_V,medium,pass
8025,E4DF04D093A,EB38ED72330,repression,contrast,1,pipeline,V_to_U,high,pass
8026,E4DF04D093A,EB38ED72330,activation,trend,1,curation,U_to_V,high,pass
