option_id,pool_id,source_system,confidence,note
opt_00504,pool_25,SYS_C,0.797,
opt_01483,pool_23,SYS_A,0.707,
opt_02623,pool_24,SYS_B,0.677,
opt_00313,pool_25,SYS_A,0.876,
opt_02264,pool_23,SYS_B,0.88,
opt_01966,pool_24,SYS_B,0.901,
opt_02352,pool_25,SYS_A,0.869,
opt_02856,pool_23,SYS_C,0.699,
opt_01911,pool_24,SYS_B,0.631,
opt_04903,pool_25,SYS_B,0.969,
opt_04563,pool_23,SYS_C,0.953,
opt_02516,pool_24,SYS_A,0.93,
opt_02306,pool_25,SYS_B,0.669,
opt_01224,pool_23,SYS_C,0.878,
opt_02135,pool_24,SYS_B,0.815,
opt_02528,pool_25,SYS_A,0.675,
opt_00409,pool_23,SYS_B,0.898,
opt_00151,pool_11,SYS_A,0.161,possible_misclassification
opt_03237,pool_25,SYS_A,0.716,
opt_00815,pool_23,SYS_A,0.613,
opt_00404,pool_24,SYS_C,0.735,
opt_00204,pool_25,SYS_B,0.782,
opt_00800,pool_23,SYS_A,0.889,
opt_04420,pool_24,SYS_B,0.858,
opt_02084,pool_25,SYS_B,0.977,
opt_01006,pool_23,SYS_B,0.837,
opt_04683,pool_24,SYS_B,0.717,
opt_00178,pool_25,SYS_B,0.633,
opt_02944,pool_23,SYS_A,0.68,
opt_02826,pool_24,SYS_B,0.841,
opt_03796,pool_25,SYS_C,0.785,
opt_01939,pool_23,SYS_B,0.967,
opt_01015,pool_24,SYS_C,0.891,
opt_01284,pool_25,SYS_B,0.984,
opt_04682,pool_23,SYS_C,0.934,
opt_00721,pool_24,SYS_C,0.897,
opt_04057,pool_25,SYS_A,0.744,
opt_01344,pool_23,SYS_B,0.904,
opt_00060,pool_24,SYS_A,0.608,
opt_05005,pool_25,SYS_B,0.645,
opt_01325,pool_23,SYS_B,0.817,
opt_02695,pool_24,SYS_A,0.983,
opt_01928,pool_25,SYS_A,0.965,
opt_02491,pool_23,SYS_B,0.657,
opt_03189,pool_24,SYS_C,0.833,
opt_02093,pool_25,SYS_C,0.658,
opt_03454,pool_23,SYS_A,0.862,
opt_02390,pool_24,SYS_B,0.716,
opt_03202,pool_22,SYS_A,0.301,possible_misclassification
opt_00913,pool_23,SYS_C,1.0,
opt_04005,pool_24,SYS_A,0.75,
opt_02478,pool_25,SYS_A,0.968,
opt_03525,pool_23,SYS_A,0.975,
opt_00328,pool_24,SYS_C,0.812,
opt_03309,pool_25,SYS_B,0.697,
opt_03726,pool_23,SYS_A,0.705,
opt_03717,pool_24,SYS_A,0.809,
opt_02648,pool_25,SYS_A,0.776,
opt_04053,pool_23,SYS_C,0.89,
opt_01250,pool_24,SYS_A,0.708,
opt_02483,pool_25,SYS_C,0.912,
opt_01315,pool_23,SYS_C,0.834,
opt_02456,pool_24,SYS_A,0.839,
opt_04489,pool_25,SYS_A,0.878,
opt_04713,pool_23,SYS_C,0.862,
opt_00254,pool_24,SYS_A,0.915,
opt_03565,pool_25,SYS_B,0.729,
opt_01762,pool_23,SYS_B,0.885,
opt_02832,pool_24,SYS_B,0.738,
opt_04810,pool_25,SYS_A,0.676,
opt_04191,pool_23,SYS_C,0.778,
opt_02755,pool_24,SYS_C,0.999,
opt_00960,pool_25,SYS_C,0.825,
opt_02304,pool_23,SYS_C,0.731,
opt_00114,pool_24,SYS_B,0.648,
opt_04743,pool_25,SYS_B,0.614,
opt_00009,pool_23,SYS_A,0.754,
opt_03580,pool_24,SYS_A,0.806,
opt_02469,pool_20,SYS_C,0.375,possible_misclassification
opt_01297,pool_23,SYS_B,0.801,
opt_03546,pool_24,SYS_C,0.756,
opt_02587,pool_25,SYS_C,0.84,
opt_01565,pool_23,SYS_A,0.833,
opt_01313,pool_24,SYS_B,0.762,
opt_02489,pool_25,SYS_A,0.665,
opt_04658,pool_23,SYS_A,0.97,
opt_04082,pool_24,SYS_A,0.606,
opt_03004,pool_25,SYS_A,0.948,
opt_02682,pool_23,SYS_A,0.788,
opt_03793,pool_24,SYS_B,0.962,
opt_03119,pool_25,SYS_C,0.629,
opt_02791,pool_23,SYS_A,0.737,
opt_01801,pool_24,SYS_C,0.903,
opt_01154,pool_25,SYS_B,0.632,
opt_04945,pool_23,SYS_B,0.753,
opt_01922,pool_24,SYS_C,0.863,
opt_00079,pool_25,SYS_B,0.867,
opt_02540,pool_23,SYS_C,0.65,
opt_00210,pool_24,SYS_B,0.652,
opt_00377,pool_25,SYS_C,0.823,
opt_04315,pool_23,SYS_B,0.924,
opt_00945,pool_24,SYS_C,0.63,
opt_04461,pool_25,SYS_B,0.896,
opt_02310,pool_23,SYS_C,0.748,
opt_04888,pool_24,SYS_C,0.625,
opt_04071,pool_25,SYS_C,0.687,
opt_03363,pool_23,SYS_B,0.904,
opt_04621,pool_24,SYS_B,0.659,
opt_03163,pool_25,SYS_A,0.803,
opt_01887,pool_23,SYS_B,0.847,
opt_00714,pool_24,SYS_A,0.792,
opt_02280,pool_25,SYS_A,0.871,
opt_01556,pool_23,SYS_C,0.845,
opt_04262,pool_24,SYS_A,0.797,
opt_02877,pool_25,SYS_C,0.876,
opt_04992,pool_23,SYS_A,0.681,
opt_03721,pool_24,SYS_A,0.755,
opt_00724,pool_25,SYS_A,0.992,
opt_00571,pool_23,SYS_C,0.887,
opt_00755,pool_24,SYS_C,0.61,
opt_02697,pool_25,SYS_A,0.925,
opt_03744,pool_23,SYS_B,0.771,
opt_00238,pool_24,SYS_A,0.635,
opt_01279,pool_25,SYS_B,0.916,
opt_01960,pool_23,SYS_B,0.604,
opt_00163,pool_24,SYS_B,0.989,
opt_02168,pool_25,SYS_A,0.843,
opt_04813,pool_23,SYS_C,0.847,
opt_03739,pool_24,SYS_A,0.687,
opt_04529,pool_06,SYS_B,0.124,possible_misclassification
opt_04157,pool_23,SYS_A,0.919,
opt_03958,pool_24,SYS_C,0.967,
opt_04841,pool_25,SYS_A,0.741,
opt_01418,pool_23,SYS_A,0.732,
opt_04742,pool_24,SYS_C,0.849,
opt_00268,pool_25,SYS_C,0.963,
opt_00372,pool_23,SYS_B,0.831,
opt_03646,pool_24,SYS_A,0.698,
opt_01707,pool_25,SYS_B,0.992,
opt_02323,pool_23,SYS_A,0.887,
opt_02738,pool_24,SYS_A,0.695,
opt_04660,pool_25,SYS_C,0.87,
opt_02900,pool_23,SYS_B,0.67,
opt_03220,pool_24,SYS_B,0.753,
opt_01466,pool_25,SYS_C,0.951,
opt_03293,pool_23,SYS_B,0.879,
opt_03781,pool_24,SYS_C,0.882,
opt_04415,pool_25,SYS_B,0.853,
opt_03017,pool_23,SYS_C,0.988,
opt_00623,pool_24,SYS_C,0.969,
opt_03151,pool_25,SYS_B,0.802,
opt_00628,pool_23,SYS_C,0.938,
opt_01294,pool_24,SYS_A,0.882,
opt_03012,pool_25,SYS_A,0.873,
opt_01767,pool_23,SYS_B,0.864,
opt_04291,pool_24,SYS_B,0.611,
opt_02312,pool_25,SYS_A,0.718,
opt_00291,pool_23,SYS_A,0.636,
opt_02848,pool_24,SYS_C,0.795,
opt_00826,pool_25,SYS_B,0.883,
opt_00862,pool_23,SYS_B,0.785,
opt_01883,pool_24,SYS_A,0.902,
opt_04096,pool_25,SYS_C,0.942,
opt_01384,pool_23,SYS_C,0.897,
opt_01134,pool_24,SYS_C,0.872,
opt_00142,pool_25,SYS_A,0.881,
opt_02709,pool_23,SYS_A,0.716,
opt_03049,pool_24,SYS_A,0.815,
opt_00481,pool_25,SYS_A,0.78,
opt_01925,pool_26,SYS_B,0.868,
opt_00861,pool_27,SYS_A,0.616,
opt_01455,pool_28,SYS_C,0.817,
opt_02440,pool_26,SYS_A,0.661,
opt_00002,pool_27,SYS_C,0.737,
opt_02721,pool_28,SYS_C,0.849,
opt_03035,pool_26,SYS_C,0.693,
opt_03165,pool_27,SYS_C,0.718,
opt_04915,pool_28,SYS_C,0.711,
opt_03108,pool_26,SYS_A,0.833,
opt_01969,pool_27,SYS_A,0.933,
opt_02501,pool_28,SYS_A,0.834,
opt_02037,pool_26,SYS_A,0.898,
opt_04895,pool_27,SYS_A,0.891,
opt_00047,pool_28,SYS_A,0.667,
opt_01750,pool_26,SYS_B,0.868,
opt_03227,pool_27,SYS_A,0.616,
opt_02185,pool_28,SYS_B,0.867,
opt_00436,pool_26,SYS_C,0.719,
opt_00269,pool_27,SYS_B,0.76,
opt_04204,pool_28,SYS_A,0.95,
opt_03485,pool_26,SYS_C,0.883,
opt_01248,pool_27,SYS_B,0.605,
opt_02063,pool_28,SYS_C,0.772,
opt_00809,pool_26,SYS_B,0.973,
opt_00519,pool_27,SYS_C,0.836,
opt_03464,pool_28,SYS_B,0.95,
opt_03103,pool_26,SYS_A,0.634,
opt_03767,pool_27,SYS_B,0.927,
opt_04519,pool_28,SYS_C,0.856,
opt_04552,pool_26,SYS_C,0.686,
opt_04028,pool_27,SYS_A,0.984,
opt_01411,pool_28,SYS_C,0.835,
opt_04054,pool_26,SYS_B,0.637,
opt_04947,pool_18,SYS_B,0.228,possible_misclassification
opt_00838,pool_28,SYS_C,0.631,
opt_02164,pool_26,SYS_C,0.79,
opt_04590,pool_27,SYS_C,0.972,
opt_03236,pool_28,SYS_B,0.751,
opt_02245,pool_26,SYS_C,0.614,
opt_03389,pool_27,SYS_A,0.676,
opt_04416,pool_28,SYS_C,0.691,
opt_04001,pool_26,SYS_B,0.819,
opt_03167,pool_27,SYS_A,0.957,
opt_03934,pool_28,SYS_C,0.679,
opt_04011,pool_26,SYS_A,0.694,
opt_01598,pool_27,SYS_C,0.697,
opt_02886,pool_28,SYS_B,0.908,
opt_01158,pool_26,SYS_B,0.733,
opt_02640,pool_27,SYS_B,0.672,
opt_00385,pool_28,SYS_B,0.65,
opt_01336,pool_26,SYS_C,0.84,
opt_01062,pool_27,SYS_C,0.634,
opt_04466,pool_17,SYS_C,0.102,possible_misclassification
opt_04561,pool_26,SYS_B,0.807,
opt_01817,pool_27,SYS_C,0.764,
opt_00271,pool_28,SYS_B,0.99,
opt_00244,pool_26,SYS_B,0.703,
opt_00007,pool_27,SYS_A,0.976,
opt_03415,pool_28,SYS_C,0.958,
opt_00123,pool_26,SYS_C,0.72,
opt_00413,pool_27,SYS_C,0.833,
opt_00609,pool_28,SYS_C,0.841,
opt_00117,pool_26,SYS_C,0.781,
opt_03016,pool_27,SYS_C,0.803,
opt_00865,pool_28,SYS_B,0.884,
opt_00818,pool_26,SYS_A,0.641,
opt_04261,pool_27,SYS_C,0.646,
opt_00882,pool_28,SYS_C,0.781,
opt_00115,pool_26,SYS_B,0.72,
opt_04201,pool_27,SYS_B,0.62,
opt_03813,pool_28,SYS_C,0.635,
opt_01308,pool_26,SYS_B,0.948,
opt_01628,pool_27,SYS_A,0.795,
opt_01940,pool_28,SYS_A,0.605,
opt_02435,pool_26,SYS_A,0.848,
opt_04792,pool_27,SYS_C,0.99,
opt_00022,pool_28,SYS_B,0.973,
opt_00666,pool_26,SYS_C,0.65,
opt_01708,pool_27,SYS_A,0.684,
opt_04384,pool_28,SYS_A,0.73,
opt_02462,pool_26,SYS_B,0.866,
opt_04434,pool_08,SYS_B,0.315,possible_misclassification
opt_04252,pool_28,SYS_A,0.894,
opt_00037,pool_26,SYS_B,0.8,
opt_01451,pool_27,SYS_C,0.877,
opt_01756,pool_28,SYS_A,0.829,
opt_03419,pool_26,SYS_B,0.94,
opt_02386,pool_27,SYS_B,0.749,
opt_01828,pool_28,SYS_A,0.621,
opt_04801,pool_26,SYS_C,0.754,
opt_03412,pool_27,SYS_C,0.654,
opt_03643,pool_28,SYS_A,0.833,
opt_02213,pool_26,SYS_B,0.79,
opt_04294,pool_27,SYS_C,0.84,
opt_02265,pool_28,SYS_A,0.943,
opt_04720,pool_26,SYS_B,0.875,
opt_04292,pool_27,SYS_C,0.984,
opt_00741,pool_28,SYS_A,0.767,
opt_03817,pool_26,SYS_C,0.913,
opt_03879,pool_27,SYS_B,0.722,
opt_00950,pool_28,SYS_A,0.667,
opt_00822,pool_26,SYS_C,0.849,
opt_02723,pool_27,SYS_C,0.705,
opt_01229,pool_28,SYS_A,0.893,
opt_02829,pool_26,SYS_A,0.924,
opt_03117,pool_27,SYS_B,0.674,
opt_04402,pool_28,SYS_B,0.807,
opt_00407,pool_26,SYS_C,0.86,
opt_00586,pool_27,SYS_C,0.846,
opt_03766,pool_28,SYS_A,0.803,
opt_03126,pool_18,SYS_B,0.362,possible_misclassification
opt_00634,pool_27,SYS_B,0.644,
opt_03169,pool_28,SYS_C,0.88,
opt_00897,pool_26,SYS_A,0.883,
opt_00474,pool_27,SYS_C,0.757,
opt_02498,pool_28,SYS_C,0.692,
opt_02722,pool_26,SYS_C,0.792,
opt_02308,pool_27,SYS_A,0.656,
opt_03656,pool_28,SYS_A,0.855,
opt_01373,pool_26,SYS_C,0.699,
opt_03799,pool_27,SYS_C,0.977,
opt_01720,pool_28,SYS_B,0.796,
opt_03560,pool_26,SYS_B,0.976,
opt_04354,pool_27,SYS_C,0.772,
opt_03687,pool_28,SYS_B,0.93,
opt_01439,pool_26,SYS_A,0.692,
opt_01425,pool_27,SYS_C,0.947,
opt_01891,pool_28,SYS_B,0.86,
opt_04797,pool_26,SYS_A,0.982,
opt_04050,pool_27,SYS_A,0.613,
opt_03013,pool_28,SYS_B,0.742,
opt_04161,pool_26,SYS_A,0.972,
opt_02412,pool_27,SYS_A,0.624,
opt_04482,pool_28,SYS_A,1.0,
opt_00648,pool_26,SYS_A,0.95,
opt_02907,pool_27,SYS_A,0.982,
opt_01589,pool_28,SYS_C,0.89,
opt_00742,pool_26,SYS_C,0.696,
opt_02729,pool_27,SYS_A,0.609,
opt_01130,pool_28,SYS_C,0.697,
opt_01799,pool_26,SYS_C,0.895,
opt_03497,pool_27,SYS_B,0.856,
opt_02023,pool_28,SYS_B,0.752,
opt_01728,pool_26,SYS_B,0.769,
opt_01098,pool_27,SYS_A,0.69,
opt_05010,pool_28,SYS_C,0.927,
opt_02746,pool_26,SYS_C,0.827,
opt_04549,pool_27,SYS_C,0.926,
opt_02485,pool_28,SYS_B,0.719,
opt_01348,pool_26,SYS_C,0.844,
opt_04258,pool_27,SYS_A,0.881,
opt_04274,pool_28,SYS_C,0.961,
opt_04997,pool_26,SYS_B,0.775,
opt_01292,pool_27,SYS_B,0.712,
opt_02141,pool_28,SYS_C,0.859,
opt_04456,pool_26,SYS_A,0.667,
opt_04472,pool_27,SYS_A,0.679,
opt_00200,pool_28,SYS_A,0.847,
opt_02861,pool_26,SYS_B,0.628,
opt_03471,pool_27,SYS_C,0.989,
opt_04707,pool_28,SYS_A,0.783,
opt_03324,pool_26,SYS_C,0.679,
opt_03303,pool_27,SYS_A,0.919,
opt_03502,pool_28,SYS_C,0.622,
opt_03153,pool_26,SYS_B,0.961,
opt_02859,pool_27,SYS_C,0.674,
opt_04777,pool_28,SYS_C,0.966,
opt_02219,pool_26,SYS_C,0.745,
opt_03357,pool_27,SYS_C,0.721,
opt_01200,pool_28,SYS_A,0.612,
opt_01730,pool_26,SYS_B,0.992,
opt_02361,pool_27,SYS_A,0.695,
opt_03354,pool_28,SYS_A,0.981,
opt_03811,pool_26,SYS_B,0.712,
opt_00952,pool_27,SYS_B,0.863,
opt_00421,pool_28,SYS_B,0.918,
opt_03353,pool_26,SYS_B,0.912,
opt_04030,pool_27,SYS_B,0.739,
opt_03000,pool_28,SYS_C,0.84,
opt_04894,pool_26,SYS_C,0.873,
opt_04989,pool_27,SYS_C,0.658,
opt_03358,pool_28,SYS_A,0.631,
opt_03442,pool_26,SYS_A,0.831,
opt_01518,pool_27,SYS_C,0.715,
opt_02467,pool_28,SYS_C,0.774,
opt_00763,pool_26,SYS_C,0.709,
opt_00599,pool_27,SYS_C,0.845,
opt_03219,pool_28,SYS_B,0.614,
opt_02273,pool_26,SYS_C,0.659,
opt_04545,pool_27,SYS_B,0.623,
opt_01232,pool_28,SYS_B,0.604,
opt_02559,pool_26,SYS_B,0.875,
opt_00976,pool_27,SYS_C,0.797,
opt_02570,pool_28,SYS_C,0.913,
opt_01932,pool_26,SYS_B,0.861,
opt_01562,pool_27,SYS_A,0.97,
opt_00255,pool_28,SYS_B,0.611,
opt_01961,pool_26,SYS_C,0.694,
opt_02049,pool_27,SYS_C,0.792,
opt_02122,pool_28,SYS_C,0.792,
opt_00938,pool_26,SYS_B,0.926,
opt_01918,pool_27,SYS_A,0.856,
opt_01666,pool_28,SYS_B,0.919,
opt_04796,pool_26,SYS_C,0.927,
opt_04117,pool_27,SYS_A,0.849,
opt_00220,pool_28,SYS_A,0.824,
opt_03761,pool_26,SYS_B,0.611,
opt_04241,pool_27,SYS_C,0.884,
opt_03961,pool_28,SYS_C,0.753,
opt_00602,pool_26,SYS_C,0.765,
opt_03247,pool_27,SYS_B,0.903,
opt_00937,pool_28,SYS_A,0.724,
opt_01981,pool_26,SYS_B,0.748,
opt_04179,pool_27,SYS_B,0.622,
opt_00383,pool_28,SYS_A,0.886,
opt_02072,pool_26,SYS_C,0.613,
opt_02806,pool_27,SYS_C,0.965,
opt_00644,pool_28,SYS_A,0.95,
opt_02199,pool_26,SYS_A,0.685,
opt_04343,pool_27,SYS_A,0.896,
opt_00647,pool_28,SYS_C,0.75,
opt_01674,pool_26,SYS_C,0.871,
opt_04924,pool_27,SYS_C,0.66,
opt_00420,pool_28,SYS_B,0.799,
opt_01375,pool_26,SYS_A,0.681,
opt_02025,pool_27,SYS_A,0.952,
opt_02193,pool_28,SYS_A,0.747,
opt_02342,pool_29,SYS_A,0.971,
opt_00416,pool_30,SYS_A,0.798,
opt_00487,pool_31,SYS_A,0.602,
opt_00026,pool_29,SYS_A,0.98,
opt_00490,pool_30,SYS_B,0.954,
opt_03090,pool_31,SYS_B,0.981,
opt_02095,pool_29,SYS_B,0.757,
opt_02210,pool_30,SYS_B,0.75,
opt_01126,pool_31,SYS_A,0.861,
opt_03858,pool_29,SYS_C,0.898,
opt_00793,pool_30,SYS_A,0.778,
opt_01763,pool_31,SYS_A,0.606,
opt_04197,pool_29,SYS_C,0.662,
opt_02230,pool_30,SYS_B,0.922,
opt_04980,pool_02,SYS_A,0.143,possible_misclassification
opt_03942,pool_29,SYS_A,0.715,
opt_04064,pool_30,SYS_B,0.788,
opt_00622,pool_31,SYS_A,0.919,
opt_02815,pool_29,SYS_B,0.612,
opt_03920,pool_30,SYS_B,0.685,
opt_01575,pool_31,SYS_C,0.779,
opt_04728,pool_29,SYS_B,0.661,
opt_00496,pool_30,SYS_A,0.932,
opt_04898,pool_31,SYS_C,0.829,
opt_00219,pool_29,SYS_B,0.642,
opt_03727,pool_30,SYS_A,0.773,
opt_02286,pool_31,SYS_B,0.619,
opt_04046,pool_29,SYS_B,0.923,
opt_00607,pool_30,SYS_B,0.63,
opt_00806,pool_31,SYS_B,0.833,
opt_01574,pool_29,SYS_A,0.757,
opt_04483,pool_30,SYS_B,0.62,
opt_03109,pool_31,SYS_C,0.854,
opt_01636,pool_29,SYS_C,0.82,
opt_03715,pool_30,SYS_C,0.906,
opt_00624,pool_31,SYS_B,0.75,
opt_03463,pool_29,SYS_B,0.74,
opt_04803,pool_30,SYS_A,0.614,
opt_04112,pool_31,SYS_A,0.899,
opt_01480,pool_29,SYS_C,0.956,
opt_02591,pool_30,SYS_A,0.895,
opt_01192,pool_31,SYS_A,0.71,
opt_04324,pool_29,SYS_A,0.783,
opt_01258,pool_30,SYS_C,0.95,
opt_04666,pool_31,SYS_C,0.85,
opt_03291,pool_29,SYS_A,0.845,
opt_02633,pool_30,SYS_A,0.703,
opt_02988,pool_31,SYS_B,0.776,
opt_00230,pool_29,SYS_B,0.642,
opt_03447,pool_30,SYS_A,0.663,
opt_00281,pool_31,SYS_A,0.736,
opt_01889,pool_29,SYS_A,0.724,
opt_01280,pool_30,SYS_C,0.83,
opt_00885,pool_31,SYS_B,0.645,
opt_00344,pool_29,SYS_B,0.603,
opt_03260,pool_30,SYS_B,0.905,
opt_00235,pool_31,SYS_C,0.911,
opt_03494,pool_29,SYS_B,0.939,
opt_02434,pool_30,SYS_B,0.816,
opt_01784,pool_31,SYS_C,0.827,
opt_02945,pool_29,SYS_A,0.666,
opt_04967,pool_30,SYS_B,0.953,
opt_03740,pool_31,SYS_B,0.714,
opt_00614,pool_29,SYS_B,0.829,
opt_01800,pool_30,SYS_B,0.836,
opt_04269,pool_31,SYS_B,0.668,
opt_02047,pool_08,SYS_B,0.233,possible_misclassification
opt_01622,pool_30,SYS_A,0.648,
opt_01416,pool_31,SYS_B,0.855,
opt_01291,pool_29,SYS_A,0.992,
opt_01393,pool_30,SYS_A,0.86,
opt_01173,pool_31,SYS_C,0.932,
opt_01623,pool_29,SYS_C,0.788,
opt_00401,pool_30,SYS_B,0.664,
opt_03554,pool_31,SYS_C,0.62,
opt_04500,pool_29,SYS_C,0.981,
opt_01487,pool_30,SYS_C,0.669,
opt_01454,pool_31,SYS_B,0.944,
opt_03178,pool_29,SYS_A,0.785,
opt_00984,pool_30,SYS_C,0.781,
opt_01772,pool_31,SYS_C,0.86,
opt_03490,pool_29,SYS_C,0.828,
opt_00803,pool_30,SYS_A,0.629,
opt_03926,pool_31,SYS_C,0.696,
opt_02152,pool_29,SYS_C,0.786,
opt_02667,pool_30,SYS_C,0.723,
opt_03634,pool_31,SYS_C,0.723,
opt_04331,pool_29,SYS_C,0.823,
opt_02184,pool_30,SYS_B,0.972,
opt_04889,pool_31,SYS_C,0.838,
opt_01713,pool_29,SYS_A,0.925,
opt_04738,pool_30,SYS_A,0.693,
opt_02165,pool_31,SYS_A,0.846,
opt_03094,pool_29,SYS_A,0.715,
opt_03411,pool_30,SYS_B,0.918,
opt_04926,pool_31,SYS_B,0.639,
opt_02114,pool_29,SYS_A,0.82,
opt_04467,pool_30,SYS_C,0.838,
opt_03125,pool_31,SYS_A,0.761,
opt_01554,pool_29,SYS_C,0.916,
opt_04991,pool_30,SYS_C,0.745,
opt_02675,pool_31,SYS_A,0.743,
opt_02197,pool_29,SYS_C,0.785,
opt_00067,pool_30,SYS_C,0.722,
opt_03763,pool_31,SYS_A,0.79,
opt_00265,pool_29,SYS_A,0.895,
opt_01990,pool_30,SYS_A,0.98,
opt_04802,pool_31,SYS_A,0.992,
opt_01904,pool_29,SYS_B,0.722,
opt_01023,pool_30,SYS_C,0.84,
opt_04463,pool_31,SYS_B,0.795,
opt_01851,pool_29,SYS_A,0.646,
opt_04857,pool_30,SYS_C,0.702,
opt_00864,pool_31,SYS_A,0.774,
opt_02406,pool_29,SYS_C,0.658,
opt_01363,pool_30,SYS_A,0.621,
opt_01314,pool_31,SYS_A,0.803,
opt_05016,pool_29,SYS_C,0.946,
opt_02189,pool_30,SYS_A,0.613,
opt_01405,pool_31,SYS_C,0.788,
opt_04423,pool_29,SYS_B,0.977,
opt_00139,pool_30,SYS_B,0.953,
opt_02511,pool_31,SYS_C,0.645,
opt_01973,pool_29,SYS_B,0.682,
opt_04497,pool_30,SYS_B,0.658,
opt_02780,pool_31,SYS_B,0.792,
opt_04403,pool_29,SYS_C,0.83,
opt_03326,pool_30,SYS_B,0.732,
opt_02893,pool_31,SYS_A,0.629,
opt_03539,pool_29,SYS_A,0.909,
opt_00939,pool_30,SYS_C,0.716,
opt_02757,pool_31,SYS_C,0.969,
opt_00310,pool_29,SYS_B,0.652,
opt_04469,pool_30,SYS_C,0.911,
opt_01300,pool_31,SYS_A,0.745,
opt_02340,pool_29,SYS_B,0.753,
opt_03820,pool_30,SYS_A,0.694,
opt_02260,pool_31,SYS_B,0.89,
opt_01521,pool_29,SYS_B,0.845,
opt_00450,pool_30,SYS_A,0.66,
opt_00991,pool_31,SYS_C,0.716,
opt_04190,pool_29,SYS_B,0.78,
opt_03915,pool_30,SYS_B,0.736,
opt_02208,pool_31,SYS_B,0.976,
opt_05003,pool_29,SYS_C,0.947,
opt_04645,pool_30,SYS_B,0.846,
opt_01569,pool_31,SYS_C,0.953,
opt_01811,pool_29,SYS_B,0.885,
opt_04818,pool_30,SYS_C,0.939,
opt_03431,pool_31,SYS_A,0.969,
opt_00649,pool_29,SYS_B,0.813,
opt_04551,pool_30,SYS_C,0.754,
opt_02510,pool_31,SYS_A,0.692,
opt_00206,pool_29,SYS_A,0.946,
opt_03965,pool_30,SYS_A,0.723,
opt_04370,pool_31,SYS_A,0.762,
opt_01396,pool_29,SYS_B,0.804,
opt_03814,pool_30,SYS_B,0.936,
opt_02637,pool_31,SYS_B,0.697,
opt_00973,pool_29,SYS_A,0.897,
opt_04633,pool_30,SYS_B,0.681,
opt_04202,pool_31,SYS_B,0.624,
opt_03064,pool_29,SYS_C,0.652,
opt_01810,pool_30,SYS_A,0.612,
opt_04982,pool_31,SYS_C,0.678,
opt_00415,pool_29,SYS_B,0.932,
opt_02844,pool_30,SYS_B,0.708,
opt_00232,pool_31,SYS_C,0.818,
opt_00589,pool_29,SYS_C,0.925,
opt_04917,pool_30,SYS_A,0.942,
opt_04166,pool_31,SYS_C,0.607,
opt_03136,pool_29,SYS_C,0.975,
opt_02294,pool_30,SYS_A,0.845,
opt_01520,pool_31,SYS_B,0.817,
opt_01690,pool_29,SYS_A,0.633,
opt_02758,pool_30,SYS_B,0.694,
opt_03181,pool_31,SYS_C,0.83,
opt_00874,pool_29,SYS_A,0.902,
opt_02041,pool_30,SYS_C,0.974,
opt_00107,pool_31,SYS_A,0.767,
opt_00133,pool_29,SYS_B,0.666,
opt_02024,pool_30,SYS_B,0.785,
opt_02358,pool_31,SYS_A,0.779,
opt_03432,pool_29,SYS_B,0.712,
opt_03795,pool_30,SYS_B,0.81,
opt_04147,pool_31,SYS_A,0.626,
opt_03020,pool_29,SYS_C,0.769,
opt_00613,pool_30,SYS_A,0.868,
opt_03475,pool_31,SYS_A,0.934,
opt_02553,pool_29,SYS_C,0.873,
opt_04654,pool_30,SYS_B,0.8,
opt_02249,pool_31,SYS_A,0.683,
opt_04392,pool_29,SYS_B,0.679,
opt_03443,pool_30,SYS_A,0.881,
opt_02518,pool_31,SYS_B,0.79,
opt_00116,pool_29,SYS_A,0.967,
opt_00405,pool_30,SYS_C,0.796,
opt_01037,pool_31,SYS_C,0.64,
opt_03959,pool_29,SYS_C,0.661,
opt_03981,pool_30,SYS_B,0.638,
opt_04840,pool_31,SYS_A,0.607,
opt_00027,pool_29,SYS_A,0.871,
opt_04507,pool_30,SYS_C,0.869,
opt_02414,pool_31,SYS_B,0.721,
opt_03256,pool_29,SYS_C,0.763,
opt_00841,pool_30,SYS_C,0.604,
opt_00245,pool_31,SYS_C,0.6,
opt_02077,pool_29,SYS_B,0.871,
opt_00987,pool_30,SYS_A,0.912,
opt_02778,pool_31,SYS_A,0.83,
opt_04153,pool_29,SYS_C,0.717,
opt_02453,pool_30,SYS_C,0.706,
opt_01338,pool_31,SYS_A,0.829,
opt_04136,pool_29,SYS_A,0.872,
opt_00992,pool_30,SYS_C,0.77,
opt_01861,pool_31,SYS_B,0.682,
