option_id,reported_cost,travel_minutes,carbon_kg,sla_risk_band
opt_03740,97.07,36,15.49,MED
opt_00614,217.1,73,10.91,LOW
opt_01800,18.61,102,21.72,LOW
opt_04269,88.27,81,21.04,LOW
opt_02047,149.63,100,18.2,MED
opt_01622,86.53,32,19.37,HIGH
opt_01416,219.85,23,12.95,HIGH
opt_01291,80.48,15,8.14,LOW
opt_01393,156.48,21,21.05,LOW
opt_01173,87.48,110,18.08,MED
opt_01623,131.38,70,8.36,LOW
opt_00401,151.07,94,12.62,HIGH
opt_03554,139.87,34,7.81,LOW
opt_04500,116.72,113,3.05,MED
opt_01487,223.54,23,16.41,MED
opt_01454,249.26,102,13.71,LOW
opt_03178,198.34,68,23.25,HIGH
opt_00984,91.49,31,21.08,HIGH
opt_01772,76.61,43,15.61,HIGH
opt_03490,50.64,92,1.05,MED
opt_00803,238.65,20,5.34,LOW
opt_03926,218.21,105,14.03,MED
opt_02152,240.4,113,17.84,LOW
opt_02667,245.91,79,10.61,HIGH
opt_03634,245.26,8,12.77,MED
opt_04331,111.15,74,2.94,HIGH
opt_02184,108.26,4,16.61,LOW
opt_04889,65.28,20,22.43,LOW
opt_01713,152.55,107,6.52,MED
opt_04738,96.66,11,15.76,MED
opt_02165,96.5,46,11.58,MED
opt_03094,115.76,12,10.65,MED
opt_03411,183.85,1,17.03,MED
opt_04926,89.88,113,20.27,MED
opt_02114,96.32,56,8.05,HIGH
opt_04467,153.18,89,18.12,HIGH
opt_03125,53.54,91,19.56,MED
opt_01554,26.08,32,20.94,LOW
opt_04991,72.02,72,11.6,MED
opt_02675,220.49,31,10.16,MED
opt_02197,238.47,118,3.93,LOW
opt_00067,193.69,29,2.41,MED
opt_03763,249.77,69,10.95,LOW
opt_00265,72.23,4,24.02,HIGH
opt_01990,208.67,42,13.2,LOW
opt_04802,144.36,52,12.53,MED
opt_01904,39.82,81,6.9,LOW
opt_01023,149.13,49,19.85,LOW
opt_04463,61.9,7,12.9,MED
opt_01851,13.28,23,4.93,LOW
opt_04857,188.57,76,4.1,HIGH
opt_00864,55.19,88,20.76,MED
opt_02406,240.39,67,2.85,HIGH
opt_01363,4.01,82,21.05,LOW
opt_01314,19.62,24,8.63,HIGH
opt_05016,101.94,6,21.53,HIGH
opt_02189,62.44,58,4.2,MED
opt_01405,203.41,115,14.59,MED
opt_04423,151.74,48,10.82,MED
opt_00139,223.79,29,0.21,LOW
opt_02511,177.44,112,13.57,MED
opt_01973,21.24,23,9.56,LOW
opt_04497,174.53,62,17.2,HIGH
opt_02780,37.39,43,4.72,HIGH
opt_04403,25.35,102,17.68,MED
opt_03326,192.05,91,18.8,HIGH
opt_02893,107.9,6,21.04,LOW
opt_03539,175.82,38,16.12,HIGH
opt_00939,147.75,18,21.31,LOW
opt_02757,3.25,49,4.56,MED
opt_00310,39.45,82,13.28,HIGH
opt_04469,17.45,96,7.09,HIGH
opt_01300,219.31,75,18.64,HIGH
opt_02340,67.53,58,23.27,MED
opt_03820,202.13,16,22.76,HIGH
opt_02260,104.23,56,17.11,MED
opt_01521,33.19,26,10.37,LOW
opt_00450,42.14,70,7.95,MED
opt_00991,206.75,51,13.45,HIGH
opt_04190,190.31,22,19.37,LOW
opt_03915,62.24,37,24.83,MED
opt_02208,48.9,23,21.55,HIGH
opt_05003,190.23,27,10.67,LOW
opt_04645,223.27,116,23.17,HIGH
opt_01569,190.71,115,16.72,MED
opt_01811,125.64,18,4.7,HIGH
opt_04818,179.31,20,8.72,HIGH
opt_03431,189.59,87,8.79,MED
opt_00649,234.65,108,0.94,HIGH
opt_04551,33.8,84,12.11,HIGH
opt_02510,173.66,48,16.22,MED
opt_00206,144.01,10,22.63,LOW
opt_03965,209.1,24,13.77,LOW
opt_04370,8.58,6,12.6,HIGH
opt_01396,226.82,52,24.7,LOW
opt_03814,191.4,83,13.19,MED
opt_02637,113.63,3,17.09,HIGH
opt_00973,202.97,67,2.59,HIGH
opt_04633,28.9,113,14.2,MED
opt_04202,57.58,9,10.13,HIGH
opt_03064,192.44,74,6.5,MED
opt_01810,174.44,43,4.71,HIGH
opt_04982,2.74,80,17.53,MED
opt_00415,68.56,46,8.28,MED
opt_02844,220.59,58,11.58,MED
opt_00232,210.22,36,12.55,MED
opt_00589,33.53,67,23.1,MED
opt_04917,8.0,12,3.49,MED
opt_04166,237.3,72,18.54,LOW
opt_03136,217.75,44,24.22,MED
opt_02294,145.78,92,10.03,LOW
opt_01520,16.59,118,14.12,MED
opt_01690,243.42,31,5.14,LOW
opt_02758,21.06,89,2.44,HIGH
opt_03181,16.93,104,10.13,HIGH
opt_00874,42.53,110,12.78,MED
opt_02041,205.18,68,9.94,LOW
opt_00107,39.82,58,7.78,HIGH
opt_00133,158.04,42,14.67,MED
opt_02024,31.42,87,12.28,HIGH
opt_02358,10.82,10,0.48,LOW
opt_03432,78.64,57,20.24,HIGH
opt_03795,98.51,69,23.21,MED
opt_04147,69.14,95,11.98,MED
opt_03020,169.46,67,2.28,MED
opt_00613,86.89,96,24.31,MED
opt_03475,190.29,60,18.15,MED
opt_02553,80.75,87,17.02,LOW
opt_04654,2.13,78,22.42,LOW
opt_02249,63.94,97,3.56,MED
opt_04392,157.75,96,6.08,HIGH
opt_03443,160.37,27,10.45,LOW
opt_02518,130.81,78,13.46,HIGH
opt_00116,9.83,60,6.88,LOW
opt_00405,206.54,83,15.59,HIGH
opt_01037,226.05,51,4.16,HIGH
opt_03959,90.25,27,13.84,MED
opt_03981,22.56,71,3.07,LOW
opt_04840,123.98,96,3.89,LOW
opt_00027,22.16,118,20.28,MED
opt_04507,77.26,15,21.19,HIGH
opt_02414,185.36,41,16.73,LOW
opt_03256,96.33,77,19.11,MED
opt_00841,134.78,22,10.07,MED
opt_00245,223.05,22,9.31,MED
opt_02077,167.6,47,3.32,HIGH
opt_00987,24.08,19,23.1,HIGH
opt_02778,27.14,50,20.89,HIGH
opt_04153,87.35,98,10.53,MED
opt_02453,86.96,90,0.68,MED
opt_01338,176.75,46,16.5,MED
opt_04136,61.08,114,16.6,LOW
opt_00992,7.22,46,24.22,LOW
opt_01861,233.33,94,23.41,LOW
